,l,n_nodes,sim
22588,1,30,0.8498365855987975
22589,1,29,0.8944271909999157
22590,1,30,0.8964214570007951
22591,1,30,0.8366600265340756
22592,1,30,0.8498365855987975
22593,1,30,0.8465616732800196
22594,1,30,0.8563488385776752
22595,1,30,0.8905635565617214
22596,1,30,0.8905635565617214
22597,1,29,0.8713548411865624
22598,1,30,0.8879535677396304
22599,1,30,0.861356769214109
22600,2,14,0.7958224257542215
22601,2,14,0.8660254037844387
22602,2,14,0.8569568250501306
22603,2,14,0.739509972887452
22604,2,14,0.8569568250501305
22605,2,14,0.8100925873009825
22606,2,14,0.7905694150420948
22607,2,14,0.7905694150420948
22608,2,14,0.739509972887452
22609,2,14,0.8003905296791062
22610,2,14,0.816496580927726
22611,2,14,0.7905694150420948
22612,2,14,0.8660254037844387
22613,2,14,0.739509972887452
22614,2,14,0.8465616732800197
22615,2,14,0.82915619758885
22616,2,14,0.7905694150420948
22617,2,14,0.81967981553775
22618,2,14,0.82915619758885
22619,2,14,0.816496580927726
22620,2,14,0.8660254037844387
22621,2,14,0.806225774829855
22622,2,14,0.8385254915624212
22623,2,14,0.8100925873009825
22624,2,14,0.739509972887452
22625,2,14,0.9013878188659972
22626,2,14,0.816496580927726
22627,2,14,0.7637626158259734
22628,2,14,0.7180703308172536
22629,2,14,0.7806247497998
22630,2,14,0.7705517503711221
22631,2,14,0.8100925873009825
22632,2,14,0.7745966692414834
22633,2,14,0.82915619758885
22634,2,14,0.8196798155377503
22635,2,14,0.82915619758885
22636,2,14,0.7806247497997999
22637,2,14,0.7905694150420949
22638,2,14,0.82915619758885
22639,2,14,0.7705517503711221
22640,2,14,0.8385254915624212
22641,2,14,0.8385254915624212
22642,2,14,0.8385254915624212
22643,2,14,0.8660254037844387
22644,2,14,0.875
22645,2,14,0.7180703308172535
22646,2,14,0.7905694150420948
22647,2,14,0.8345229603962804
22648,2,14,0.7905694150420949
22649,2,14,0.8366600265340756
22650,2,14,0.7180703308172536
22651,2,14,0.8196798155377502
22652,2,14,0.8196798155377502
22653,2,14,0.82915619758885
22654,2,14,0.82915619758885
22655,2,14,0.7905694150420949
22656,2,14,0.9100137361600648
22657,2,14,0.8003905296791061
22658,2,14,0.8003905296791062
22659,2,14,0.8100925873009825
22660,2,14,0.82915619758885
22661,2,14,0.82915619758885
22662,2,14,0.7288689868556625
22663,2,14,0.7905694150420948
22664,2,14,0.8385254915624212
22665,2,14,0.81967981553775
22666,2,14,0.816496580927726
22667,2,14,0.8838834764831844
22668,2,14,0.8465616732800197
22669,2,14,0.82915619758885
22670,2,14,0.82915619758885
22671,2,14,0.8660254037844387
22672,2,14,0.8003905296791062
22673,2,14,0.7806247497997999
22674,2,14,0.7958224257542215
22675,2,14,0.8385254915624211
22676,2,14,0.75
22677,2,14,0.806225774829855
22678,2,14,0.7905694150420949
22679,2,14,0.7852812659593162
22680,2,14,0.8196798155377502
22681,2,14,0.8196798155377502
22682,2,14,0.82915619758885
22683,2,14,0.7527726527090811
22684,2,14,0.8563488385776753
22685,2,14,0.8100925873009825
22686,2,14,0.7905694150420948
22687,2,14,0.8100925873009825
22688,2,14,0.739509972887452
22689,2,14,0.8196798155377502
22690,2,14,0.8100925873009825
22691,2,14,0.7637626158259734
22692,2,14,0.8477912478906584
22693,2,14,0.7852812659593162
22694,2,14,0.8100925873009824
22695,2,14,0.7603453162872776
22696,2,14,0.7603453162872775
22697,2,14,0.7705517503711221
22698,2,14,0.7905694150420948
22699,2,14,0.8385254915624212
22700,3,6,0.7806247497998
22701,3,6,0.8196798155377503
22702,3,6,0.7806247497998
22703,3,6,0.8385254915624212
22704,3,6,0.8100925873009825
22705,3,6,0.8100925873009825
22706,3,6,0.8750000000000001
22707,3,6,0.8477912478906584
22708,3,6,0.82915619758885
22709,3,6,0.7905694150420948
22710,3,6,0.8100925873009824
22711,3,6,0.8196798155377502
22712,3,6,0.8100925873009825
22713,3,6,0.7806247497998
22714,3,6,0.8385254915624212
22715,3,6,0.75
22716,3,6,0.8385254915624212
22717,3,6,0.7705517503711221
22718,3,6,0.8100925873009825
22719,3,6,0.7905694150420949
22720,3,6,0.7806247497998
22721,3,6,0.8477912478906584
22722,3,6,0.7705517503711221
22723,3,6,0.7806247497997999
22724,3,6,0.8477912478906585
22725,3,6,0.8100925873009825
22726,3,6,0.8100925873009825
22727,3,6,0.7071067811865476
22728,3,6,0.7806247497998
22729,3,6,0.739509972887452
22730,3,6,0.7288689868556625
22731,3,6,0.7603453162872775
22732,3,6,0.8660254037844387
22733,3,6,0.8196798155377502
22734,3,6,0.800390529679106
22735,3,6,0.8196798155377502
22736,3,6,0.8196798155377502
22737,3,6,0.7603453162872776
22738,3,6,0.7705517503711221
22739,3,6,0.7905694150420948
22740,3,6,0.8003905296791062
22741,3,6,0.8196798155377502
22742,3,6,0.82915619758885
22743,3,6,0.8100925873009825
22744,3,6,0.7603453162872776
22745,3,6,0.8196798155377502
22746,3,6,0.8569568250501306
22747,3,6,0.9100137361600648
22748,3,6,0.8100925873009825
22749,3,6,0.7806247497997998
22750,3,6,0.8477912478906584
22751,3,6,0.8477912478906584
22752,3,6,0.7905694150420948
22753,3,6,0.8569568250501306
22754,3,6,0.7603453162872776
22755,3,6,0.81967981553775
22756,3,6,0.8100925873009825
22757,3,6,0.8385254915624212
22758,3,6,0.8477912478906584
22759,3,6,0.82915619758885
22760,3,6,0.8003905296791062
22761,3,6,0.7288689868556625
22762,3,6,0.8385254915624212
22763,3,6,0.82915619758885
22764,3,6,0.8100925873009824
22765,3,6,0.82915619758885
22766,3,6,0.7905694150420948
22767,3,6,0.800390529679106
22768,3,6,0.8477912478906584
22769,3,6,0.8196798155377502
22770,3,6,0.7905694150420949
22771,3,6,0.8385254915624212
22772,3,6,0.8477912478906584
22773,3,6,0.82915619758885
22774,3,6,0.8003905296791062
22775,3,6,0.8569568250501306
22776,3,6,0.8003905296791062
22777,3,6,0.7905694150420948
22778,3,6,0.8196798155377502
22779,3,6,0.7705517503711222
22780,3,6,0.7705517503711221
22781,3,6,0.8838834764831845
22782,3,6,0.81967981553775
22783,3,6,0.8477912478906584
22784,3,6,0.8926785535678561
22785,3,6,0.75
22786,3,6,0.7705517503711221
22787,3,6,0.8003905296791062
22788,3,6,0.8003905296791062
22789,3,6,0.7705517503711221
22790,3,6,0.81967981553775
22791,3,6,0.8196798155377502
22792,3,6,0.7905694150420949
22793,3,6,0.7288689868556625
22794,3,6,0.8100925873009824
22795,3,6,0.7806247497998
22796,3,6,0.7806247497997998
22797,3,6,0.8100925873009825
22798,3,6,0.81967981553775
22799,3,6,0.7603453162872776
22800,4,2,0.8100925873009825
22801,4,2,0.82915619758885
22802,4,2,0.8385254915624212
22803,4,2,0.8660254037844387
22804,4,2,0.7705517503711221
22805,4,2,0.739509972887452
22806,4,2,0.8477912478906584
22807,4,2,0.8003905296791062
22808,4,2,0.7806247497998
22809,4,2,0.7905694150420948
22810,4,2,0.739509972887452
22811,4,2,0.800390529679106
22812,4,2,0.75
22813,4,2,0.8660254037844387
22814,4,2,0.770551750371122
22815,4,2,0.82915619758885
22816,4,2,0.8477912478906584
22817,4,2,0.82915619758885
22818,4,2,0.75
22819,4,2,0.8660254037844387
22820,4,2,0.800390529679106
22821,4,2,0.81967981553775
22822,4,2,0.8660254037844387
22823,4,2,0.81967981553775
22824,4,2,0.82915619758885
22825,4,2,0.8100925873009825
22826,4,2,0.8003905296791062
22827,4,2,0.7905694150420949
22828,4,2,0.8385254915624211
22829,4,2,0.75
22830,4,2,0.739509972887452
22831,4,2,0.82915619758885
22832,4,2,0.8003905296791062
22833,4,2,0.8100925873009824
22834,4,2,0.8100925873009824
22835,4,2,0.8385254915624212
22836,4,2,0.8926785535678561
22837,4,2,0.8569568250501306
22838,4,2,0.7905694150420949
22839,4,2,0.81967981553775
22840,4,2,0.81967981553775
22841,4,2,0.75
22842,4,2,0.8003905296791062
22843,4,2,0.8196798155377502
22844,4,2,0.8003905296791062
22845,4,2,0.7905694150420948
22846,4,2,0.739509972887452
22847,4,2,0.81967981553775
22848,4,2,0.8477912478906584
22849,4,2,0.8196798155377502
22850,4,2,0.7905694150420948
22851,4,2,0.81967981553775
22852,4,2,0.8100925873009825
22853,4,2,0.82915619758885
22854,4,2,0.8100925873009825
22855,4,2,0.8569568250501306
22856,4,2,0.8003905296791062
22857,4,2,0.81967981553775
22858,4,2,0.82915619758885
22859,4,2,0.7905694150420947
22860,4,2,0.8003905296791062
22861,4,2,0.8196798155377502
22862,4,2,0.7603453162872776
22863,4,2,0.82915619758885
22864,4,2,0.8477912478906584
22865,4,2,0.7705517503711221
22866,4,2,0.8003905296791062
22867,4,2,0.81967981553775
22868,4,2,0.7806247497997999
22869,4,2,0.82915619758885
22870,4,2,0.7705517503711222
22871,4,2,0.81967981553775
22872,4,2,0.8003905296791062
22873,4,2,0.7705517503711221
22874,4,2,0.7905694150420949
22875,4,2,0.82915619758885
22876,4,2,0.8477912478906584
22877,4,2,0.8003905296791062
22878,4,2,0.7603453162872776
22879,4,2,0.81967981553775
22880,4,2,0.7603453162872776
22881,4,2,0.7806247497997998
22882,4,2,0.8385254915624212
22883,4,2,0.7806247497997999
22884,4,2,0.8838834764831844
22885,4,2,0.8100925873009825
22886,4,2,0.7705517503711221
22887,4,2,0.7705517503711222
22888,4,2,0.8569568250501305
22889,4,2,0.8569568250501306
22890,4,2,0.7705517503711221
22891,4,2,0.7905694150420949
22892,4,2,0.8660254037844387
22893,4,2,0.8569568250501306
22894,4,2,0.8003905296791062
22895,4,2,0.7905694150420948
22896,4,2,0.7705517503711221
22897,4,2,0.82915619758885
22898,4,2,0.8003905296791062
22899,4,2,0.8477912478906584
22900,5,2,0.8385254915624212
22901,5,2,0.8003905296791061
22902,5,2,0.8100925873009824
22903,5,2,0.8003905296791062
22904,5,2,0.8569568250501306
22905,5,2,0.7071067811865476
22906,5,2,0.7905694150420948
22907,5,2,0.8003905296791062
22908,5,2,0.82915619758885
22909,5,2,0.7806247497998
22910,5,2,0.7806247497997999
22911,5,2,0.82915619758885
22912,5,2,0.8003905296791062
22913,5,2,0.82915619758885
22914,5,2,0.8569568250501305
22915,5,2,0.8100925873009825
22916,5,2,0.8477912478906584
22917,5,2,0.8838834764831844
22918,5,2,0.875
22919,5,2,0.8838834764831844
22920,5,2,0.8477912478906584
22921,5,2,0.8003905296791062
22922,5,2,0.8196798155377502
22923,5,2,0.8003905296791062
22924,5,2,0.7288689868556625
22925,5,2,0.8385254915624212
22926,5,2,0.82915619758885
22927,5,2,0.8477912478906584
22928,5,2,0.8385254915624211
22929,5,2,0.75
22930,5,2,0.8100925873009825
22931,5,2,0.739509972887452
22932,5,2,0.7705517503711221
22933,5,2,0.8100925873009824
22934,5,2,0.8569568250501306
22935,5,2,0.8385254915624212
22936,5,2,0.7603453162872775
22937,5,2,0.8569568250501304
22938,5,2,0.8100925873009824
22939,5,2,0.8385254915624212
22940,5,2,0.8196798155377502
22941,5,2,0.8569568250501304
22942,5,2,0.82915619758885
22943,5,2,0.8385254915624212
22944,5,2,0.8003905296791062
22945,5,2,0.8003905296791062
22946,5,2,0.7071067811865476
22947,5,2,0.7806247497998
22948,5,2,0.8196798155377502
22949,5,2,0.82915619758885
22950,5,2,0.8100925873009825
22951,5,2,0.7603453162872776
22952,5,2,0.81967981553775
22953,5,2,0.8003905296791062
22954,5,2,0.7603453162872775
22955,5,2,0.875
22956,5,2,0.8569568250501306
22957,5,2,0.7705517503711221
22958,5,2,0.82915619758885
22959,5,2,0.7705517503711221
22960,5,2,0.8477912478906584
22961,5,2,0.82915619758885
22962,5,2,0.8196798155377503
22963,5,2,0.81967981553775
22964,5,2,0.8477912478906584
22965,5,2,0.7806247497998
22966,5,2,0.8196798155377503
22967,5,2,0.8477912478906585
22968,5,2,0.8477912478906584
22969,5,2,0.7905694150420949
22970,5,2,0.7806247497997999
22971,5,2,0.82915619758885
22972,5,2,0.75
22973,5,2,0.8660254037844387
22974,5,2,0.7705517503711221
22975,5,2,0.8100925873009825
22976,5,2,0.8385254915624212
22977,5,2,0.8196798155377502
22978,5,2,0.82915619758885
22979,5,2,0.8477912478906584
22980,5,2,0.82915619758885
22981,5,2,0.7705517503711221
22982,5,2,0.8003905296791062
22983,5,2,0.8385254915624212
22984,5,2,0.800390529679106
22985,5,2,0.8750000000000001
22986,5,2,0.7603453162872776
22987,5,2,0.82915619758885
22988,5,2,0.8196798155377502
22989,5,2,0.7603453162872775
22990,5,2,0.8003905296791062
22991,5,2,0.75
22992,5,2,0.82915619758885
22993,5,2,0.7071067811865476
22994,5,2,0.8196798155377502
22995,5,2,0.8477912478906584
22996,5,2,0.8477912478906584
22997,5,2,0.8100925873009824
22998,5,2,0.8660254037844387
22999,5,2,0.8196798155377502
23000,6,0,0.82915619758885
23001,6,0,0.7288689868556625
23002,6,0,0.9100137361600649
23003,6,0,0.8003905296791062
23004,6,0,0.8569568250501306
23005,6,0,0.81967981553775
23006,6,0,0.81967981553775
23007,6,0,0.6846531968814576
23008,6,0,0.7705517503711221
23009,6,0,0.8003905296791062
23010,6,0,0.8660254037844387
23011,6,0,0.82915619758885
23012,6,0,0.82915619758885
23013,6,0,0.7905694150420948
23014,6,0,0.7705517503711221
23015,6,0,0.82915619758885
23016,6,0,0.8100925873009824
23017,6,0,0.8100925873009824
23018,6,0,0.7905694150420948
23019,6,0,0.8100925873009825
23020,6,0,0.8385254915624212
23021,6,0,0.75
23022,6,0,0.75
23023,6,0,0.7288689868556626
23024,6,0,0.8477912478906584
23025,6,0,0.7705517503711221
23026,6,0,0.8385254915624212
23027,6,0,0.8477912478906584
23028,6,0,0.7806247497997998
23029,6,0,0.81967981553775
23030,6,0,0.739509972887452
23031,6,0,0.8100925873009825
23032,6,0,0.7705517503711221
23033,6,0,0.739509972887452
23034,6,0,0.8196798155377502
23035,6,0,0.7705517503711221
23036,6,0,0.8477912478906584
23037,6,0,0.8385254915624212
23038,6,0,0.7905694150420949
23039,6,0,0.7806247497998
23040,6,0,0.8196798155377502
23041,6,0,0.82915619758885
23042,6,0,0.8100925873009825
23043,6,0,0.7905694150420949
23044,6,0,0.8569568250501306
23045,6,0,0.8385254915624212
23046,6,0,0.7905694150420949
23047,6,0,0.8100925873009825
23048,6,0,0.8003905296791062
23049,6,0,0.8385254915624212
23050,6,0,0.7806247497998
23051,6,0,0.75
23052,6,0,0.8196798155377502
23053,6,0,0.8838834764831844
23054,6,0,0.7705517503711221
23055,6,0,0.8385254915624212
23056,6,0,0.8385254915624212
23057,6,0,0.7705517503711221
23058,6,0,0.7905694150420948
23059,6,0,0.7071067811865476
23060,6,0,0.7905694150420949
23061,6,0,0.8196798155377502
23062,6,0,0.7905694150420948
23063,6,0,0.8003905296791062
23064,6,0,0.75
23065,6,0,0.8003905296791062
23066,6,0,0.82915619758885
23067,6,0,0.8660254037844387
23068,6,0,0.8477912478906584
23069,6,0,0.8660254037844387
23070,6,0,0.7806247497997999
23071,6,0,0.8100925873009825
23072,6,0,0.8100925873009824
23073,6,0,0.8196798155377503
23074,6,0,0.8100925873009824
23075,6,0,0.82915619758885
23076,6,0,0.82915619758885
23077,6,0,0.8100925873009824
23078,6,0,0.81967981553775
23079,6,0,0.8477912478906584
23080,6,0,0.8569568250501306
23081,6,0,0.7905694150420949
23082,6,0,0.8477912478906584
23083,6,0,0.75
23084,6,0,0.8003905296791062
23085,6,0,0.7905694150420949
23086,6,0,0.7705517503711221
23087,6,0,0.8569568250501306
23088,6,0,0.7806247497998
23089,6,0,0.8660254037844387
23090,6,0,0.8196798155377502
23091,6,0,0.8100925873009825
23092,6,0,0.8660254037844387
23093,6,0,0.7603453162872776
23094,6,0,0.8196798155377502
23095,6,0,0.800390529679106
23096,6,0,0.7806247497997998
23097,6,0,0.7806247497997998
23098,6,0,0.7806247497998
23099,6,0,0.8385254915624211
23100,0,56,1.0000000000000002
23101,0,55,1.0
23102,0,60,1.0
23103,0,60,1.0000000000000002
23104,0,57,1.0
23105,0,57,1.0000000000000002
23106,0,58,0.9999999999999997
23107,0,59,1.0000000000000002
23108,0,61,1.0000000000000002
23109,0,56,1.0
23110,0,58,1.0
23111,0,57,1.0000000000000002
23112,0,59,1.0
23113,0,59,1.0
23114,0,58,1.0000000000000002
23115,0,58,1.0
23116,0,55,1.0
23117,0,61,1.0
23118,0,60,1.0
23119,0,60,1.0000000000000002
23120,0,60,1.0
23121,0,60,0.9999999999999999
23122,0,57,1.0
23123,0,60,1.0
23124,0,57,1.0000000000000002
23125,0,57,1.0
23126,0,58,1.0
23127,0,54,1.0
23128,0,60,1.0
23129,0,55,1.0
23130,0,57,1.0
23131,0,56,1.0
23132,0,60,1.0000000000000002
23133,0,58,1.0000000000000002
23134,0,58,1.0
23135,0,56,1.0
23136,0,58,0.9999999999999999
23137,0,58,0.9999999999999999
23138,0,54,0.9999999999999999
23139,0,58,1.0
23140,0,59,1.0000000000000002
23141,0,59,1.0000000000000002
23142,0,54,1.0
23143,0,60,0.9999999999999999
23144,0,58,0.9999999999999999
23145,0,59,1.0000000000000002
23146,0,59,0.9999999999999999
23147,0,57,1.0
23148,0,49,1.0
23149,0,59,1.0000000000000002
23150,0,54,1.0000000000000002
23151,0,57,1.0
23152,0,58,0.9999999999999999
23153,0,61,1.0
23154,0,60,1.0000000000000002
23155,0,58,0.9999999999999999
23156,0,60,1.0000000000000002
23157,0,59,1.0
23158,0,55,1.0
23159,0,62,1.0
23160,0,57,1.0
23161,0,60,1.0
23162,0,54,1.0
23163,0,59,1.0000000000000002
23164,0,57,1.0
23165,0,58,1.0000000000000002
23166,0,60,1.0000000000000002
23167,0,57,1.0
23168,0,60,1.0
23169,0,60,1.0
23170,0,59,1.0
23171,0,58,1.0
23172,0,58,1.0
23173,0,57,0.9999999999999999
23174,0,58,1.0000000000000002
23175,0,58,1.0000000000000002
23176,0,57,0.9999999999999999
23177,0,59,1.0
23178,0,58,1.0
23179,0,59,1.0000000000000002
23180,0,60,1.0000000000000002
23181,0,56,1.0
23182,0,57,1.0000000000000002
23183,0,57,1.0
23184,0,59,0.9999999999999999
23185,0,59,1.0000000000000002
23186,0,56,1.0
23187,0,58,1.0000000000000002
23188,0,59,1.0
23189,0,59,1.0000000000000002
23190,0,58,1.0000000000000002
23191,0,60,1.0
23192,0,59,1.0
23193,0,58,1.0000000000000002
23194,0,58,1.0000000000000002
23195,0,59,1.0
23196,0,59,1.0
23197,0,58,1.0
23198,0,60,1.0000000000000002
23199,0,61,0.9999999999999999
23200,1,29,0.8879535677396304
23201,1,30,0.915810939779251
23202,1,30,0.8850612031567834
23203,1,30,0.8548504142651102
23204,1,30,0.8465616732800197
23205,1,30,0.850962943396763
23206,1,30,0.8905635565617214
23207,1,30,0.8610338613230187
23208,1,30,0.8819171036881966
23209,1,30,0.7987058497862392
23210,1,30,0.919145030018058
23211,1,29,0.898717034272917
23212,1,30,0.8660254037844387
23213,1,30,0.8610338613230187
23214,1,29,0.9055385138137417
23215,1,30,0.8563488385776753
23216,1,30,0.8838834764831844
23217,1,30,0.870669004920373
23218,1,29,0.9128709291752767
23219,1,30,0.8713548411865626
23220,1,30,0.8563488385776753
23221,1,30,0.8850612031567834
23222,1,30,0.8435273922869734
23223,1,30,0.8879535677396305
23224,1,30,0.8713548411865624
23225,1,30,0.8864052604279183
23226,1,30,0.8613567692141092
23227,1,30,0.832795525382296
23228,1,30,0.8713548411865624
23229,1,30,0.8905635565617214
23230,1,30,0.8407714027749386
23231,1,30,0.8498365855987975
23232,1,30,0.8808303292720553
23233,1,30,0.861356769214109
23234,1,30,0.8964214570007953
23235,1,30,0.8128433340529317
23236,1,30,0.832795525382296
23237,1,30,0.8808303292720553
23238,1,30,0.8327955253822961
23239,1,30,0.898717034272917
23240,1,29,0.8762745818846642
23241,1,30,0.8498365855987974
23242,1,30,0.8890008890013337
23243,1,29,0.8435273922869734
23244,1,30,0.8556534679079244
23245,1,30,0.8762745818846642
23246,1,30,0.8709883407113854
23247,1,30,0.8660254037844387
23248,1,30,0.8366600265340756
23249,1,30,0.850962943396763
23250,1,30,0.8660254037844386
23251,1,30,0.8923543557893897
23252,1,29,0.8548504142651103
23253,1,30,0.8706690049203729
23254,1,30,0.838870492807861
23255,1,30,0.805076485899413
23256,1,30,0.8808303292720553
23257,1,29,0.8498365855987974
23258,1,30,0.8563488385776753
23259,1,30,0.8709883407113854
23260,1,29,0.8819171036881968
23261,1,30,0.7878385971583354
23262,1,30,0.8713548411865623
23263,1,29,0.8164965809277259
23264,1,30,0.870669004920373
23265,1,30,0.8798826901281197
23266,1,30,0.861356769214109
23267,1,30,0.9001915504970077
23268,1,30,0.8465616732800194
23269,1,30,0.8905635565617211
23270,1,30,0.8944271909999157
23271,1,30,0.8556534679079241
23272,1,29,0.9161253813129042
23273,1,29,0.8498365855987975
23274,1,30,0.8944271909999157
23275,1,30,0.8304547985373997
23276,1,30,0.8320502943378436
23277,1,30,0.8451542547285165
23278,1,30,0.8424235391742319
23279,1,30,0.8465616732800196
23280,1,30,0.8808303292720553
23281,1,30,0.8905635565617211
23282,1,30,0.8556534679079244
23283,1,30,0.8709883407113854
23284,1,30,0.8905635565617214
23285,1,30,0.816496580927726
23286,1,30,0.9309493362512629
23287,1,30,0.850962943396763
23288,1,30,0.8850612031567837
23289,1,30,0.8660254037844386
23290,1,30,0.8755950357709132
23291,1,30,0.8451542547285165
23292,1,30,0.8610338613230187
23293,1,30,0.8660254037844387
23294,1,30,0.8304547985373997
23295,1,29,0.8050764858994133
23296,1,30,0.8905635565617214
23297,1,30,0.9329364235414817
23298,1,30,0.8850612031567837
23299,1,30,0.8944271909999157
23300,2,14,0.7905694150420948
23301,2,14,0.8366600265340756
23302,2,14,0.8366600265340756
23303,2,14,0.7603453162872775
23304,2,14,0.7905694150420948
23305,2,14,0.7905694150420949
23306,2,14,0.7905694150420948
23307,2,14,0.8266397845091495
23308,2,14,0.82915619758885
23309,2,14,0.82915619758885
23310,2,14,0.8477912478906584
23311,2,14,0.8100925873009825
23312,2,14,0.816496580927726
23313,2,14,0.8003905296791062
23314,2,14,0.8003905296791062
23315,2,14,0.81967981553775
23316,2,14,0.8196798155377502
23317,2,14,0.7852812659593162
23318,2,14,0.8477912478906584
23319,2,14,0.8660254037844387
23320,2,14,0.8003905296791062
23321,2,14,0.806225774829855
23322,2,14,0.8266397845091495
23323,2,14,0.8003905296791062
23324,2,14,0.8569568250501305
23325,2,14,0.9013878188659972
23326,2,14,0.8385254915624212
23327,2,14,0.8569568250501303
23328,2,14,0.8465616732800196
23329,2,14,0.7603453162872775
23330,2,14,0.82915619758885
23331,2,14,0.8660254037844387
23332,2,14,0.8196798155377502
23333,2,14,0.8465616732800197
23334,2,14,0.8477912478906584
23335,2,14,0.8660254037844387
23336,2,14,0.875
23337,2,14,0.8477912478906584
23338,2,14,0.8385254915624212
23339,2,14,0.8003905296791062
23340,2,14,0.8563488385776753
23341,2,14,0.8838834764831844
23342,2,14,0.8100925873009825
23343,2,14,0.8477912478906584
23344,2,14,0.82915619758885
23345,2,14,0.8003905296791062
23346,2,14,0.816496580927726
23347,2,14,0.8838834764831843
23348,2,14,0.8100925873009825
23349,2,14,0.81967981553775
23350,2,14,0.7806247497998
23351,2,14,0.8003905296791062
23352,2,14,0.8563488385776753
23353,2,14,0.7806247497998
23354,2,14,0.8003905296791062
23355,2,14,0.8660254037844387
23356,2,14,0.7958224257542215
23357,2,14,0.8385254915624212
23358,2,14,0.8563488385776753
23359,2,14,0.7705517503711221
23360,2,14,0.82915619758885
23361,2,14,0.8477912478906584
23362,2,14,0.8569568250501305
23363,2,14,0.8660254037844387
23364,2,14,0.8385254915624211
23365,2,14,0.8100925873009825
23366,2,14,0.82915619758885
23367,2,14,0.8477912478906584
23368,2,14,0.82915619758885
23369,2,14,0.8477912478906584
23370,2,14,0.7806247497997998
23371,2,14,0.739509972887452
23372,2,14,0.8569568250501306
23373,2,14,0.875
23374,2,14,0.82915619758885
23375,2,14,0.8385254915624212
23376,2,14,0.8385254915624212
23377,2,14,0.8003905296791062
23378,2,14,0.7806247497997999
23379,2,14,0.8477912478906584
23380,2,14,0.8563488385776753
23381,2,14,0.82915619758885
23382,2,14,0.8477912478906584
23383,2,14,0.8569568250501305
23384,2,14,0.8100925873009825
23385,2,14,0.806225774829855
23386,2,14,0.82915619758885
23387,2,14,0.8660254037844387
23388,2,14,0.8385254915624211
23389,2,14,0.8660254037844387
23390,2,14,0.8003905296791062
23391,2,14,0.739509972887452
23392,2,14,0.8385254915624212
23393,2,14,0.8569568250501306
23394,2,14,0.8465616732800196
23395,2,14,0.82915619758885
23396,2,14,0.82915619758885
23397,2,14,0.7705517503711221
23398,2,14,0.7705517503711221
23399,2,14,0.8196798155377502
23400,3,6,0.7905694150420948
23401,3,6,0.82915619758885
23402,3,6,0.8196798155377502
23403,3,6,0.8100925873009825
23404,3,6,0.8660254037844387
23405,3,6,0.8477912478906584
23406,3,6,0.8003905296791062
23407,3,6,0.82915619758885
23408,3,6,0.7603453162872776
23409,3,6,0.82915619758885
23410,3,6,0.8003905296791062
23411,3,6,0.7180703308172535
23412,3,6,0.81967981553775
23413,3,6,0.81967981553775
23414,3,6,0.8385254915624212
23415,3,6,0.875
23416,3,6,0.8660254037844387
23417,3,6,0.8569568250501306
23418,3,6,0.8003905296791062
23419,3,6,0.7603453162872776
23420,3,6,0.8385254915624211
23421,3,6,0.82915619758885
23422,3,6,0.770551750371122
23423,3,6,0.8569568250501306
23424,3,6,0.875
23425,3,6,0.82915619758885
23426,3,6,0.8477912478906584
23427,3,6,0.8660254037844387
23428,3,6,0.8660254037844387
23429,3,6,0.7603453162872776
23430,3,6,0.7806247497997998
23431,3,6,0.81967981553775
23432,3,6,0.7806247497997998
23433,3,6,0.8196798155377502
23434,3,6,0.7806247497997999
23435,3,6,0.8838834764831845
23436,3,6,0.7905694150420948
23437,3,6,0.75
23438,3,6,0.8100925873009825
23439,3,6,0.7603453162872776
23440,3,6,0.8003905296791062
23441,3,6,0.8003905296791062
23442,3,6,0.7905694150420948
23443,3,6,0.82915619758885
23444,3,6,0.739509972887452
23445,3,6,0.7905694150420949
23446,3,6,0.81967981553775
23447,3,6,0.8660254037844387
23448,3,6,0.8003905296791062
23449,3,6,0.8003905296791062
23450,3,6,0.8100925873009825
23451,3,6,0.8385254915624212
23452,3,6,0.7905694150420948
23453,3,6,0.82915619758885
23454,3,6,0.8477912478906584
23455,3,6,0.8003905296791062
23456,3,6,0.7180703308172536
23457,3,6,0.8660254037844387
23458,3,6,0.8003905296791062
23459,3,6,0.8660254037844387
23460,3,6,0.7905694150420948
23461,3,6,0.7905694150420949
23462,3,6,0.8750000000000001
23463,3,6,0.81967981553775
23464,3,6,0.8385254915624211
23465,3,6,0.7905694150420948
23466,3,6,0.8385254915624212
23467,3,6,0.875
23468,3,6,0.7705517503711221
23469,3,6,0.7806247497997999
23470,3,6,0.8660254037844387
23471,3,6,0.8100925873009825
23472,3,6,0.7905694150420948
23473,3,6,0.8003905296791062
23474,3,6,0.8100925873009824
23475,3,6,0.81967981553775
23476,3,6,0.7905694150420949
23477,3,6,0.8100925873009825
23478,3,6,0.7806247497997999
23479,3,6,0.82915619758885
23480,3,6,0.800390529679106
23481,3,6,0.8003905296791062
23482,3,6,0.82915619758885
23483,3,6,0.8100925873009825
23484,3,6,0.8385254915624212
23485,3,6,0.8569568250501303
23486,3,6,0.8100925873009825
23487,3,6,0.8385254915624211
23488,3,6,0.7603453162872775
23489,3,6,0.7905694150420949
23490,3,6,0.8477912478906584
23491,3,6,0.8477912478906584
23492,3,6,0.8196798155377502
23493,3,6,0.7806247497998
23494,3,6,0.7905694150420948
23495,3,6,0.8003905296791062
23496,3,6,0.8100925873009825
